id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,ratio_log2,freq_log2,algorithm_idx
2005,series3_parallel2,288.6223,3.0,4.0459,3.2556,1.3898,3.5297,0.752,0.0,0.0,0.0,0.0,0.0,1.5849625,8.173039,3
9803,parallel5,869.7708,0.5,1.031,0.1897,1.7236,2.5468,1.9258,0.0,0.0,0.0,0.0,0.0,-1.0,9.764491,0
5330,series3,208.2039,0.5,0.842,3.0859,0.3335,2.2238,1.2604,0.0,0.0,0.0,0.0,0.0,-1.0,7.7018533,2
7749,parallel5,168.1487,0.5,0.4126,0.6371,2.93,0.2215,0.6731,0.0,0.0,0.0,0.0,0.0,-1.0,7.393594,0
3790,series3_parallel2,177.2205,3.0,3.766,1.0604,3.146,1.6026,2.0852,0.0,0.0,0.0,0.0,0.0,1.5849625,7.469402,3
6684,parallel5,77.4433,0.125,0.5082,0.1544,1.384,0.8323,3.1384,0.0,0.0,0.0,0.0,0.0,-3.0,6.2750683,0
428,series2x2_parallel1,172.7117,1.0,3.2334,1.6194,0.8173,1.3316,1.0584,0.0,0.0,0.0,0.0,0.0,0.0,7.432222,1
3033,series2x2_parallel1,71.1174,0.1667,3.1266,2.5177,1.2198,3.0592,1.8199,0.0,0.0,0.0,0.0,0.0,-2.584674,6.1521306,1
4799,series2x2_parallel1,267.7969,3.0,0.6176,2.6462,3.9225,0.2502,0.9459,0.0,0.0,0.0,0.0,0.0,1.5849625,8.064996,1
4915,series3,827.7169,0.25,1.9765,0.1902,2.4838,0.5733,3.2436,0.0,0.0,0.0,0.0,0.0,-2.0,9.692994,2
2379,series3_parallel2,659.9511,1.5,3.099,2.3448,4.7211,0.8608,3.7002,0.0,0.0,0.0,0.0,0.0,0.5849625,9.366216,3
4329,series3,134.9356,0.6667,5.6356,1.2095,3.6852,2.7073,0.8559,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.076127,2
2446,series3_parallel2,554.6126,4.0,1.5665,0.6266,1.0157,3.2368,0.2814,0.0,0.0,0.0,0.0,0.0,2.0,9.115336,3
854,series3,122.2033,1.5,0.2262,3.1271,2.3701,0.3686,0.7623,0.0,0.0,0.0,0.0,0.0,0.5849625,6.9331393,2
7409,series3_parallel2,117.6643,0.6667,3.1379,2.8525,3.7251,4.129,1.8592,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.878533,3
7651,series3,860.5256,3.0,3.4645,0.4291,0.4226,1.0284,2.8745,0.0,0.0,0.0,0.0,0.0,1.5849625,9.749074,2
7880,series3,108.6412,0.5,0.1639,2.3373,5.9432,3.4031,0.5396,0.0,0.0,0.0,0.0,0.0,-1.0,6.7634273,2
7750,parallel5,164.1016,2.0,1.4135,1.5022,1.1324,0.6108,2.0083,0.0,0.0,0.0,0.0,0.0,1.0,7.3584456,0
3571,series3,96.9706,0.5,3.9244,3.2254,5.0765,1.0865,1.7678,0.0,0.0,0.0,0.0,0.0,-1.0,6.5994754,2
709,series2x2_parallel1,141.238,0.3333,2.7525,0.6087,1.104,2.1947,2.5117,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.1419845,1
9401,series2x2_parallel1,325.022,0.125,0.7295,0.3604,3.0186,1.7335,2.4211,0.0,0.0,0.0,0.0,0.0,-3.0,8.344394,1
6811,series2x2_parallel1,108.0028,1.0,3.1809,3.674,1.4603,3.9275,5.2531,0.0,0.0,0.0,0.0,0.0,0.0,6.754925,1
8585,series3_parallel2,83.7275,0.25,1.2701,1.775,0.335,2.5377,3.3717,0.0,0.0,0.0,0.0,0.0,-2.0,6.3876295,3
5193,series2x2_parallel1,211.3197,0.2,0.3529,2.3776,1.1546,2.7181,2.3295,0.0,0.0,0.0,0.0,0.0,-2.321928,7.7232833,1
8171,parallel5,163.9213,0.125,2.7209,0.2023,1.3039,2.4207,0.642,0.0,0.0,0.0,0.0,0.0,-3.0,7.3568597,0
3149,series3,332.5166,2.0,5.2486,2.927,3.0986,3.2439,1.7856,0.0,0.0,0.0,0.0,0.0,1.0,8.377282,2
9907,series2x2_parallel1,359.317,0.25,5.6312,5.9066,1.5947,1.7403,0.5545,0.0,0.0,0.0,0.0,0.0,-2.0,8.489113,1
1743,parallel5,444.963,1.5,2.539,1.2798,5.1763,2.0891,0.3551,0.0,0.0,0.0,0.0,0.0,0.5849625,8.797542,0
6668,series3_parallel2,115.8462,0.25,2.9334,1.629,3.6197,3.0185,4.1983,0.0,0.0,0.0,0.0,0.0,-2.0,6.8560667,3
5242,series3_parallel2,486.9697,1.5,4.5551,5.7184,3.0281,1.6197,0.9812,0.0,0.0,0.0,0.0,0.0,0.5849625,8.927689,3
3685,series3_parallel2,713.5516,0.25,2.8322,2.3212,0.5596,0.3827,2.0434,0.0,0.0,0.0,0.0,0.0,-2.0,9.478874,3
2257,series2x2_parallel1,528.6174,1.0,1.2171,1.3282,1.2634,4.0414,4.0336,0.0,0.0,0.0,0.0,0.0,0.0,9.04608,1
5181,series3_parallel2,307.7575,1.5,5.0909,0.724,2.0562,3.2361,2.2824,0.0,0.0,0.0,0.0,0.0,0.5849625,8.26565,3
2280,series3_parallel2,381.1481,0.6667,3.4167,5.8461,3.5237,3.0655,0.3922,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.574208,3
938,series2x2_parallel1,720.6267,2.0,3.6339,0.9533,1.3389,2.7879,3.8604,0.0,0.0,0.0,0.0,0.0,1.0,9.493109,1
2471,series3,260.6168,0.6667,2.9878,1.8994,1.4608,3.6697,0.9381,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.025786,2
7499,series3_parallel2,411.8678,0.125,4.3328,3.7692,3.8943,0.5277,2.0198,0.0,0.0,0.0,0.0,0.0,-3.0,8.686037,3
492,series3_parallel2,105.5792,3.0,0.7628,2.5183,3.2873,1.0447,5.2526,0.0,0.0,0.0,0.0,0.0,1.5849625,6.722182,3
1233,series2x2_parallel1,443.0674,4.0,1.6372,1.7386,5.1325,3.8678,4.6505,0.0,0.0,0.0,0.0,0.0,2.0,8.791383,1
263,series3_parallel2,279.7962,0.6667,5.471,5.0874,3.3126,5.5717,2.4198,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.128233,3
4334,series2x2_parallel1,76.3527,0.125,1.5507,2.7071,3.1736,0.2221,2.1481,0.0,0.0,0.0,0.0,0.0,-3.0,6.254607,1
8391,series3_parallel2,594.8206,0.5,0.286,4.114,0.5502,0.4038,3.0765,0.0,0.0,0.0,0.0,0.0,-1.0,9.2163105,3
8296,series3,75.7402,3.0,0.3406,4.993,2.7517,3.5491,2.6873,0.0,0.0,0.0,0.0,0.0,1.5849625,6.242987,2
1651,parallel5,148.4759,0.1667,1.9257,4.7017,1.5418,0.5889,3.2343,0.0,0.0,0.0,0.0,0.0,-2.584674,7.214085,0
4914,parallel5,131.4525,1.0,3.8692,2.9151,1.164,3.0267,2.1333,0.0,0.0,0.0,0.0,0.0,0.0,7.038398,0
1183,series3,374.0217,0.3333,3.9315,3.5316,1.7808,2.737,0.3428,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.546978,2
6690,series3,65.4465,0.6667,5.5652,4.1356,1.2426,0.6011,1.2037,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.032244,2
2298,series3_parallel2,69.091,0.6667,0.3112,1.5246,1.5318,3.8073,2.5727,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.110426,3
6665,series3_parallel2,174.0136,3.0,2.7266,4.2923,1.0795,1.7051,3.0596,0.0,0.0,0.0,0.0,0.0,1.5849625,7.443056,3
7637,series3,340.6785,0.1667,0.597,2.6219,3.8448,3.8553,0.4929,0.0,0.0,0.0,0.0,0.0,-2.584674,8.412267,2
1396,series2x2_parallel1,608.0435,0.3333,3.3244,2.9561,2.1627,1.9083,1.6812,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.248031,1
631,series3_parallel2,149.1058,2.0,0.9858,4.795,3.0546,0.6908,3.9323,0.0,0.0,0.0,0.0,0.0,1.0,7.2201924,3
1616,parallel5,146.1399,0.2,1.4685,0.7231,0.5295,0.2423,1.2549,0.0,0.0,0.0,0.0,0.0,-2.321928,7.1912065,0
2141,parallel5,190.3308,0.25,2.4046,3.0682,1.3575,2.8577,0.8204,0.0,0.0,0.0,0.0,0.0,-2.0,7.5723653,0
143,series3,124.2133,0.1667,5.3657,1.1058,1.1392,0.1627,1.2325,0.0,0.0,0.0,0.0,0.0,-2.584674,6.956676,2
430,series3_parallel2,718.9869,1.0,0.1519,4.9039,0.722,5.0944,3.9716,0.0,0.0,0.0,0.0,0.0,0.0,9.489821,3
2576,series2x2_parallel1,212.3211,0.125,2.671,1.6434,0.4622,1.8954,0.5559,0.0,0.0,0.0,0.0,0.0,-3.0,7.730104,1
9624,series3_parallel2,103.5132,4.0,3.2616,2.8718,3.6142,5.2357,2.5235,0.0,0.0,0.0,0.0,0.0,2.0,6.6936707,3
6393,series3,145.5974,0.1667,1.0956,5.613,0.7709,2.9985,1.2537,0.0,0.0,0.0,0.0,0.0,-2.584674,7.1858406,2
9175,series3,155.6351,2.0,1.3931,1.896,0.6934,3.0015,3.981,0.0,0.0,0.0,0.0,0.0,1.0,7.2820234,2
9296,series3_parallel2,276.2933,0.6667,0.8148,0.5619,5.6815,1.7849,0.5756,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.110057,3
9797,series3,310.7353,1.0,3.3609,2.3744,2.8962,3.4688,5.6646,0.0,0.0,0.0,0.0,0.0,0.0,8.279542,2
7240,series3,105.564,4.0,1.9188,0.3304,1.001,2.5039,5.2396,0.0,0.0,0.0,0.0,0.0,2.0,6.7219744,2
1986,series2x2_parallel1,858.6909,0.5,0.2774,0.8848,3.5783,5.4821,3.8906,0.0,0.0,0.0,0.0,0.0,-1.0,9.7459955,1
8420,series3_parallel2,350.9017,0.125,3.0569,1.412,2.7629,5.0187,0.4626,0.0,0.0,0.0,0.0,0.0,-3.0,8.454924,3
8243,series3_parallel2,135.8304,2.0,0.4229,3.9548,4.2394,5.3712,5.0128,0.0,0.0,0.0,0.0,0.0,1.0,7.0856624,3
3492,series2x2_parallel1,400.6386,4.0,3.255,0.4148,4.3178,5.174,2.5838,0.0,0.0,0.0,0.0,0.0,2.0,8.646157,1
3085,series3,70.0153,1.0,3.7779,1.7912,2.8967,1.4406,0.8541,0.0,0.0,0.0,0.0,0.0,0.0,6.129598,2
7291,parallel5,844.6783,1.0,5.4738,1.2664,1.3463,1.8846,2.6724,0.0,0.0,0.0,0.0,0.0,0.0,9.722259,0
2108,series3,664.9544,0.1667,1.7622,5.5412,0.9788,1.4075,1.2518,0.0,0.0,0.0,0.0,0.0,-2.584674,9.377111,2
2936,parallel5,119.4921,0.2,1.3987,5.2142,1.6604,3.1275,4.5871,0.0,0.0,0.0,0.0,0.0,-2.321928,6.9007716,0
5707,parallel5,163.0394,0.125,1.576,3.4696,3.1007,2.9787,2.4839,0.0,0.0,0.0,0.0,0.0,-3.0,7.3490767,0
461,series3_parallel2,74.9994,0.6667,0.8208,0.3896,0.9426,0.4761,1.7027,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.228807,3
9343,series3_parallel2,474.5271,0.3333,0.7352,1.4263,0.3564,0.6493,1.421,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.890347,3
5501,parallel5,652.2548,1.0,2.9086,4.5784,0.9531,0.3351,4.7001,0.0,0.0,0.0,0.0,0.0,0.0,9.349292,0
8393,series3_parallel2,332.8158,4.0,1.4643,2.4727,1.7075,1.1204,2.4235,0.0,0.0,0.0,0.0,0.0,2.0,8.37858,3
7227,parallel5,199.8707,2.0,1.2125,0.4418,0.6698,2.379,0.4066,0.0,0.0,0.0,0.0,0.0,1.0,7.6429234,0
9096,parallel5,829.1768,2.0,0.916,1.1964,1.4692,1.6001,1.9716,0.0,0.0,0.0,0.0,0.0,1.0,9.695536,0
1055,series3_parallel2,145.6703,0.1667,0.1638,0.4515,1.8159,0.6849,2.2291,0.0,0.0,0.0,0.0,0.0,-2.584674,7.186563,3
1261,series3_parallel2,139.5267,0.3333,0.9365,3.8491,1.4514,1.4442,1.5846,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.1243973,3
3591,series3,212.439,0.6667,3.0641,1.36,0.8934,0.5054,0.5245,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.7309046,2
6090,parallel5,73.5569,0.25,4.661,2.4543,1.589,1.9613,3.0566,0.0,0.0,0.0,0.0,0.0,-2.0,6.200789,0
8168,series2x2_parallel1,189.0394,2.0,0.9555,1.1221,1.2931,0.626,3.6795,0.0,0.0,0.0,0.0,0.0,1.0,7.562543,1
7594,parallel5,218.3485,1.0,3.1766,1.4482,4.2219,4.5506,3.5304,0.0,0.0,0.0,0.0,0.0,0.0,7.7704887,0
1267,series3,330.8566,0.5,1.6146,1.9817,1.8406,1.5007,0.6123,0.0,0.0,0.0,0.0,0.0,-1.0,8.370062,2
6263,parallel5,691.237,0.2,2.5486,3.2262,1.9251,1.6894,4.0674,0.0,0.0,0.0,0.0,0.0,-2.321928,9.433037,0
9386,series3_parallel2,120.3315,3.0,0.3066,2.5245,3.2084,4.8065,1.7836,0.0,0.0,0.0,0.0,0.0,1.5849625,6.9108706,3
9085,series3_parallel2,376.361,2.0,4.6192,3.677,4.1611,1.1238,2.8808,0.0,0.0,0.0,0.0,0.0,1.0,8.555973,3
8065,parallel5,645.0466,3.0,3.9434,2.0686,0.7462,1.1202,0.6505,0.0,0.0,0.0,0.0,0.0,1.5849625,9.33326,0
6,series3,424.5873,0.3333,1.8201,4.5757,1.4876,2.603,1.0571,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.729918,2
6694,series2x2_parallel1,541.5224,1.5,0.9559,1.6816,0.6071,2.8494,5.2895,0.0,0.0,0.0,0.0,0.0,0.5849625,9.080877,1
9930,series3,746.7897,0.6667,1.1405,0.9105,2.1703,3.8641,2.5061,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.544559,2
5172,series3,492.1862,0.5,2.3882,0.848,0.9853,1.8156,1.8094,0.0,0.0,0.0,0.0,0.0,-1.0,8.94306,2
8907,series2x2_parallel1,205.7884,0.5,4.9756,2.1177,1.1292,3.9143,1.9483,0.0,0.0,0.0,0.0,0.0,-1.0,7.685018,1
5256,series3_parallel2,699.7021,0.2,1.5333,0.2208,5.5958,0.9287,5.3512,0.0,0.0,0.0,0.0,0.0,-2.321928,9.450597,3
314,series2x2_parallel1,394.7865,2.0,2.2857,0.6484,3.8004,1.537,3.2381,0.0,0.0,0.0,0.0,0.0,1.0,8.624928,1
4946,series3_parallel2,299.5032,0.2,0.9614,0.2347,4.4942,1.0416,4.4135,0.0,0.0,0.0,0.0,0.0,-2.321928,8.226428,3
9561,series3_parallel2,677.8865,0.3333,1.1739,0.6457,0.9504,1.8727,0.3087,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.4049,3
3311,parallel5,210.0311,2.0,1.3302,0.9609,2.0277,1.7156,2.3691,0.0,0.0,0.0,0.0,0.0,1.0,7.714459,0
2198,parallel5,767.2265,0.6667,0.634,0.8281,3.0118,1.5923,5.0015,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.5835085,0
2846,series2x2_parallel1,374.9367,1.0,3.2524,1.5518,2.8855,2.4461,1.313,0.0,0.0,0.0,0.0,0.0,0.0,8.550503,1
9911,series3,712.6567,0.3333,1.7722,2.3569,1.7867,2.7839,0.7571,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.477063,2
9832,series3,99.7434,0.25,5.3355,1.6791,4.9097,5.9185,1.2439,0.0,0.0,0.0,0.0,0.0,-2.0,6.6401496,2
9262,parallel5,190.1359,0.125,4.0714,2.0231,1.2398,1.721,3.4301,0.0,0.0,0.0,0.0,0.0,-3.0,7.570887,0
8137,series2x2_parallel1,320.1865,4.0,0.8709,1.4048,0.5229,0.7273,2.8703,0.0,0.0,0.0,0.0,0.0,2.0,8.322768,1
1315,parallel5,284.2476,0.125,2.0157,4.7192,3.9385,3.721,0.7285,0.0,0.0,0.0,0.0,0.0,-3.0,8.151004,0
1551,series2x2_parallel1,869.0914,1.5,0.7955,0.273,3.5715,1.8011,0.6303,0.0,0.0,0.0,0.0,0.0,0.5849625,9.763364,1
3698,series3_parallel2,102.3017,2.0,4.542,1.077,3.2772,0.4259,1.6336,0.0,0.0,0.0,0.0,0.0,1.0,6.6766863,3
5254,series3,109.199,0.125,2.5671,1.1281,2.4392,4.2509,2.4433,0.0,0.0,0.0,0.0,0.0,-3.0,6.770816,2
1263,series3,373.5446,3.0,2.3478,0.4442,4.1156,1.0482,1.0322,0.0,0.0,0.0,0.0,0.0,1.5849625,8.545136,2
873,series3_parallel2,491.3828,1.5,4.0559,0.9658,2.2694,3.0594,3.7756,0.0,0.0,0.0,0.0,0.0,0.5849625,8.940703,3
8329,series3,72.4928,0.25,2.2662,2.3685,1.2853,0.4899,4.8093,0.0,0.0,0.0,0.0,0.0,-2.0,6.1797657,2
1196,series3_parallel2,879.2623,0.1667,1.5052,2.5561,0.5425,3.5062,2.4834,0.0,0.0,0.0,0.0,0.0,-2.584674,9.780149,3
7434,series2x2_parallel1,629.3865,0.6667,1.7735,4.3901,1.6208,0.8011,1.4514,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.297802,1
9218,series3_parallel2,837.8535,0.2,1.3958,2.1488,2.3801,1.5648,3.5217,0.0,0.0,0.0,0.0,0.0,-2.321928,9.710554,3
511,series2x2_parallel1,648.6373,4.0,0.434,1.1218,0.4475,1.5543,0.4182,0.0,0.0,0.0,0.0,0.0,2.0,9.341269,1
6521,series3,82.6512,0.6667,0.1881,0.3005,4.7736,1.6175,3.694,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.3689637,2
9980,series2x2_parallel1,145.328,1.5,2.5869,1.7286,0.6937,5.9895,2.1536,0.0,0.0,0.0,0.0,0.0,0.5849625,7.183169,1
7949,series3,154.3204,0.3333,4.1917,0.2372,0.3027,0.2717,3.7001,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.269785,2
2096,series3_parallel2,449.704,0.25,2.8146,2.7608,1.481,5.6561,1.3078,0.0,0.0,0.0,0.0,0.0,-2.0,8.812832,3
5161,parallel5,749.2507,3.0,1.0949,0.5372,0.4386,3.0009,0.9883,0.0,0.0,0.0,0.0,0.0,1.5849625,9.549305,0
8318,series3_parallel2,533.3035,0.125,1.1374,4.9297,3.0292,3.5381,0.2082,0.0,0.0,0.0,0.0,0.0,-3.0,9.058813,3
2185,series3,105.2262,0.5,1.6898,5.7299,0.8977,1.1327,3.3815,0.0,0.0,0.0,0.0,0.0,-1.0,6.71735,2
5124,series3_parallel2,184.0191,0.2,0.3445,1.8188,1.0346,1.8112,1.8963,0.0,0.0,0.0,0.0,0.0,-2.321928,7.5237117,3
1759,series3,172.5297,0.2,3.7488,1.5592,0.6715,0.7582,4.3355,0.0,0.0,0.0,0.0,0.0,-2.321928,7.430701,2
5185,series3_parallel2,233.1308,1.0,3.1586,2.6086,4.538,3.1247,1.1385,0.0,0.0,0.0,0.0,0.0,0.0,7.864996,3
5415,series3_parallel2,92.609,3.0,0.8592,2.0936,3.9127,1.555,3.5766,0.0,0.0,0.0,0.0,0.0,1.5849625,6.5330806,3
7304,parallel5,523.704,3.0,0.2227,3.738,3.231,3.8129,0.2561,0.0,0.0,0.0,0.0,0.0,1.5849625,9.032608,0
2858,parallel5,745.2883,0.25,0.3047,0.6046,2.8612,3.9079,2.1469,0.0,0.0,0.0,0.0,0.0,-2.0,9.541655,0
6427,series3_parallel2,91.1688,1.0,3.1127,2.7241,3.2693,1.0652,2.5523,0.0,0.0,0.0,0.0,0.0,0.0,6.5104685,3
5093,parallel5,370.8112,1.0,0.3791,3.2851,3.3535,2.7576,0.3494,0.0,0.0,0.0,0.0,0.0,0.0,8.534541,0
2520,series3,358.776,3.0,1.9227,2.2575,1.9474,1.9501,3.1706,0.0,0.0,0.0,0.0,0.0,1.5849625,8.486939,2
4750,series3,87.4949,0.2,3.2884,5.3925,3.7884,0.3142,1.2552,0.0,0.0,0.0,0.0,0.0,-2.321928,6.451127,2
1910,series2x2_parallel1,169.5231,0.2,2.3446,2.4674,2.7992,0.6794,4.1303,0.0,0.0,0.0,0.0,0.0,-2.321928,7.4053383,1
3538,series3_parallel2,245.6351,4.0,1.0204,0.5928,3.4652,3.3301,1.0851,0.0,0.0,0.0,0.0,0.0,2.0,7.940373,3
9297,series3,198.2375,0.1667,1.9931,1.2354,1.2524,1.4244,0.5845,0.0,0.0,0.0,0.0,0.0,-2.584674,7.631086,2
8175,series3_parallel2,830.5771,3.0,1.6018,2.4519,3.1662,3.0775,1.4855,0.0,0.0,0.0,0.0,0.0,1.5849625,9.69797,3
972,parallel5,277.1642,1.5,3.6219,1.1842,2.7933,2.712,3.2232,0.0,0.0,0.0,0.0,0.0,0.5849625,8.114597,0
1928,series3_parallel2,251.4956,0.5,5.0156,0.5189,2.8646,4.0449,2.7236,0.0,0.0,0.0,0.0,0.0,-1.0,7.9743896,3
7120,parallel5,534.6469,1.0,1.1167,1.1906,2.2647,1.8324,1.4323,0.0,0.0,0.0,0.0,0.0,0.0,9.062443,0
5645,parallel5,139.9011,0.125,0.9333,1.4923,4.1033,1.5659,1.2188,0.0,0.0,0.0,0.0,0.0,-3.0,7.1282635,0
6693,series3,86.1958,1.5,3.6098,3.7828,1.7392,0.255,1.2725,0.0,0.0,0.0,0.0,0.0,0.5849625,6.429546,2
8518,series2x2_parallel1,135.4419,0.2,3.5374,3.356,1.711,5.9536,2.7054,0.0,0.0,0.0,0.0,0.0,-2.321928,7.08153,1
5282,parallel5,131.4036,0.2,3.4666,2.5391,3.5438,0.2833,3.2482,0.0,0.0,0.0,0.0,0.0,-2.321928,7.037861,0
7328,series3,299.6319,1.0,0.8582,1.0233,3.3186,1.5599,0.9513,0.0,0.0,0.0,0.0,0.0,0.0,8.227047,2
8157,series2x2_parallel1,132.191,1.5,1.0949,1.786,2.4349,1.1267,1.584,0.0,0.0,0.0,0.0,0.0,0.5849625,7.04648,1
4848,series3,478.3616,4.0,1.745,1.6603,2.7394,4.8353,3.8636,0.0,0.0,0.0,0.0,0.0,2.0,8.9019575,2
2204,series2x2_parallel1,516.5757,0.5,0.4114,5.5416,3.0834,1.7237,4.1352,0.0,0.0,0.0,0.0,0.0,-1.0,9.0128355,1
2658,series2x2_parallel1,376.5549,0.2,0.5367,1.1959,4.1695,3.2521,0.7408,0.0,0.0,0.0,0.0,0.0,-2.321928,8.556716,1
3086,series3,606.4415,0.5,1.5214,1.2208,4.7975,0.9161,0.6902,0.0,0.0,0.0,0.0,0.0,-1.0,9.244225,2
8009,series2x2_parallel1,74.685,0.5,1.743,2.5762,5.0897,2.3643,1.6332,0.0,0.0,0.0,0.0,0.0,-1.0,6.2227464,1
1941,parallel5,115.7159,0.25,5.1328,2.8371,3.2167,4.1074,4.1992,0.0,0.0,0.0,0.0,0.0,-2.0,6.854443,0
6352,parallel5,68.3501,2.0,4.0778,3.3242,1.8952,2.4411,5.2393,0.0,0.0,0.0,0.0,0.0,1.0,6.0948715,0
8380,series3_parallel2,346.6587,1.5,0.873,1.8892,0.2596,1.3584,1.0522,0.0,0.0,0.0,0.0,0.0,0.5849625,8.437372,3
699,series2x2_parallel1,390.6951,0.3333,5.9673,1.4932,1.9592,3.9533,4.8655,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.6098995,1
6072,parallel5,718.7778,0.6667,0.3383,0.5358,1.2641,0.448,1.8118,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.489402,0
170,series2x2_parallel1,216.2303,0.2,0.2248,1.5381,3.8828,5.4181,2.0921,0.0,0.0,0.0,0.0,0.0,-2.321928,7.756425,1
8113,parallel5,314.3787,0.6667,2.5836,2.8047,2.6934,0.6119,2.838,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.29636,0
7772,series2x2_parallel1,401.6937,0.1667,3.5598,3.8459,5.6638,1.4054,2.6748,0.0,0.0,0.0,0.0,0.0,-2.584674,8.649952,1
9190,series3,110.511,3.0,4.785,3.9883,2.2627,2.7851,3.3457,0.0,0.0,0.0,0.0,0.0,1.5849625,6.7880464,2
1885,parallel5,878.6434,0.5,0.3326,0.7976,1.7541,1.152,1.742,0.0,0.0,0.0,0.0,0.0,-1.0,9.779134,0
2237,parallel5,98.5246,0.6667,2.5478,2.6868,2.439,1.6827,1.4308,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.622412,0
1188,series3,433.2058,0.2,3.6764,1.2786,2.4064,2.465,1.9037,0.0,0.0,0.0,0.0,0.0,-2.321928,8.758909,2
2642,series3,124.8591,1.0,1.8996,3.5326,1.8426,1.0975,1.0196,0.0,0.0,0.0,0.0,0.0,0.0,6.964157,2
2913,series2x2_parallel1,566.9576,3.0,1.9704,0.8552,1.7224,1.4381,1.3201,0.0,0.0,0.0,0.0,0.0,1.5849625,9.147097,1
8429,series3,673.2357,3.0,3.2174,0.7084,1.8294,1.6153,4.841,0.0,0.0,0.0,0.0,0.0,1.5849625,9.394968,2
3519,series2x2_parallel1,222.0647,4.0,0.2167,0.6193,0.6443,1.7037,4.0584,0.0,0.0,0.0,0.0,0.0,2.0,7.794836,1
3148,series3,108.6011,0.3333,2.3821,2.1602,1.0426,1.9623,4.0975,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.7628946,2
3450,series2x2_parallel1,244.2613,1.0,5.6139,2.0987,1.186,3.8242,1.9256,0.0,0.0,0.0,0.0,0.0,0.0,7.9322815,1
3377,series3,599.2495,0.125,3.9987,3.2942,3.5849,4.3189,1.7316,0.0,0.0,0.0,0.0,0.0,-3.0,9.227013,2
2331,parallel5,222.6508,0.2,3.8681,3.8381,0.4541,5.1914,5.6366,0.0,0.0,0.0,0.0,0.0,-2.321928,7.798639,0
5694,series2x2_parallel1,267.2549,0.6667,0.8107,4.6651,1.5439,5.6404,2.1711,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.062073,1
7194,series3,162.1566,2.0,1.6239,0.274,0.4785,1.1152,0.4995,0.0,0.0,0.0,0.0,0.0,1.0,7.3412437,2
6054,series2x2_parallel1,592.9034,0.1667,4.0077,0.8505,0.7776,3.389,0.6648,0.0,0.0,0.0,0.0,0.0,-2.584674,9.211653,1
4456,series3_parallel2,97.6133,0.125,3.5609,2.2223,3.0652,0.7131,1.8861,0.0,0.0,0.0,0.0,0.0,-3.0,6.609006,3
9340,series3_parallel2,69.1968,3.0,3.51,2.1161,3.9219,0.1975,2.8525,0.0,0.0,0.0,0.0,0.0,1.5849625,6.112633,3
3957,series2x2_parallel1,150.4698,0.1667,5.1354,4.4339,3.1583,3.2503,4.419,0.0,0.0,0.0,0.0,0.0,-2.584674,7.2333302,1
8669,series3,273.1439,0.2,1.931,3.1124,1.6211,4.6654,2.5935,0.0,0.0,0.0,0.0,0.0,-2.321928,8.093517,2
8743,series3_parallel2,155.2974,1.5,5.5725,0.313,4.2001,2.5781,1.0586,0.0,0.0,0.0,0.0,0.0,0.5849625,7.2788897,3
413,series3,814.9186,0.3333,2.4488,1.2919,2.6418,0.3668,1.2512,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.670512,2
3486,series3_parallel2,792.5073,0.6667,0.2828,0.1574,0.8172,4.0129,1.296,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.6302805,3
9691,series3_parallel2,103.2339,0.2,4.0954,2.6717,3.7212,0.7831,1.3874,0.0,0.0,0.0,0.0,0.0,-2.321928,6.689773,3
6382,parallel5,223.6883,1.5,1.3474,0.9349,0.6528,0.3076,1.1738,0.0,0.0,0.0,0.0,0.0,0.5849625,7.805346,0
