mode,sample_id,algorithm_true,algorithm_pred,algorithm_correct,ratio_true,ratio_pred,freq_true,freq_pred,fft_distance,stft_distance,log_mel_spectrogram_distance_raw,log_mel_spectrogram_distance_normalized
oracle_algorithm,10059,series2x2_parallel1,parallel5,False,1.0,1.0313445329666138,146.468994140625,147.01368713378906,18092.826171875,1770.404052734375,86.10033416748047,0.005338562386376517
oracle_algorithm,2529,series3,series3,True,1.0,0.9834505319595337,288.3273010253906,312.35205078125,25967.638671875,5257.7412109375,147.56651306152344,0.009149709391215491
oracle_algorithm,27669,parallel5,parallel5,True,1.5,1.3231315612792969,136.40679931640625,142.8478240966797,29982.36328125,5592.88525390625,232.8107147216797,0.014435188164786688
oracle_algorithm,26995,series3_parallel2,series2x2_parallel1,False,1.0,1.1194782257080078,199.23739624023438,189.3825225830078,34731.80078125,6582.6728515625,282.3590087890625,0.017507379017178974
oracle_algorithm,32472,series3,series3,True,0.20000000298023224,0.192161425948143,523.2471923828125,519.9864501953125,8617.5732421875,1097.3140869140625,83.31002807617188,0.005165552336072165
oracle_algorithm,41313,series3,series3,True,3.0,3.5737266540527344,130.17660522460938,116.43426513671875,22782.388671875,4760.6826171875,140.77081298828125,0.008728349019610693
oracle_algorithm,42492,series2x2_parallel1,series3_parallel2,False,0.125,0.13400577008724213,101.92890167236328,102.5755386352539,35934.32421875,1327.907958984375,72.1768798828125,0.004475252968924386
oracle_algorithm,17086,series2x2_parallel1,series2x2_parallel1,True,2.0,1.5669196844100952,119.44760131835938,138.80384826660156,24471.845703125,4771.47021484375,234.9129638671875,0.014565535954066686
oracle_algorithm,27773,series3_parallel2,parallel5,False,0.25,0.2116079479455948,722.9246826171875,788.7861328125,13338.025390625,2709.234130859375,209.28329467773438,0.012976394759284126
oracle_algorithm,21668,parallel5,parallel5,True,1.0,1.4145410060882568,137.28919982910156,99.1619873046875,29939.625,3739.19775390625,135.00448608398438,0.008370813869294665
oracle_algorithm,47552,parallel5,parallel5,True,0.666700005531311,0.6583495736122131,484.7069091796875,484.7406005859375,11205.6708984375,1483.0682373046875,118.28288269042969,0.007334008103325253
oracle_algorithm,5837,parallel5,parallel5,True,4.0,3.5776407718658447,94.46530151367188,102.9347915649414,34530.88671875,5411.79833984375,164.85333251953125,0.010221560796101889
oracle_algorithm,45398,series3,series3,True,4.0,3.673686981201172,285.51629638671875,301.3047790527344,15274.98828125,3097.2451171875,195.65602111816406,0.012131449722108386
oracle_algorithm,11263,series2x2_parallel1,series2x2_parallel1,True,0.666700005531311,0.6382594108581543,150.5366973876953,148.96331787109375,16075.07421875,2424.3974609375,142.1204376220703,0.008812031102558923
oracle_algorithm,48859,series3_parallel2,series3_parallel2,True,0.5,0.4674709439277649,303.3013000488281,312.7789306640625,26285.900390625,3653.813232421875,200.97569274902344,0.012461290473029726
oracle_algorithm,11244,series3,series3,True,1.5,1.318438172340393,144.83470153808594,166.84104919433594,15397.9228515625,1113.310302734375,43.16697311401367,0.002676523630581205
oracle_algorithm,43268,series3_parallel2,series3_parallel2,True,1.5,1.2931369543075562,82.51499938964844,89.76792907714844,10150.7607421875,1462.844970703125,106.38111114501953,0.0065960510382576595
oracle_algorithm,28354,series3,series3,True,0.16670000553131104,0.1991099864244461,147.97959899902344,137.99620056152344,24463.818359375,2191.96044921875,86.65792846679688,0.005373135445609925
oracle_algorithm,11890,series3_parallel2,series3_parallel2,True,0.20000000298023224,0.19628021121025085,456.3893127441406,483.53631591796875,17770.541015625,3335.67529296875,220.64788818359375,0.013681044654240684
oracle_algorithm,40699,parallel5,parallel5,True,0.666700005531311,0.6524026989936829,856.9185791015625,809.4895629882812,30540.349609375,5897.150390625,288.35955810546875,0.0178794368864998
oracle_algorithm,2255,series2x2_parallel1,series3_parallel2,False,0.666700005531311,0.642674446105957,561.3225708007812,576.9197998046875,11128.517578125,2212.143310546875,163.34471130371094,0.010128020294128902
oracle_algorithm,10185,series3_parallel2,series3_parallel2,True,0.25,0.22186900675296783,803.2161254882812,818.1139526367188,19544.302734375,3806.55224609375,174.4605255126953,0.010817244885459779
oracle_algorithm,11028,parallel5,parallel5,True,4.0,3.7066893577575684,92.94999694824219,97.4488754272461,13997.6337890625,2391.275390625,95.02851867675781,0.005892145255255321
oracle_algorithm,46096,parallel5,parallel5,True,0.25,0.30236560106277466,79.62300109863281,104.47431945800781,36130.109375,6207.0244140625,127.76382446289062,0.007921864116002642
oracle_algorithm,22747,series3,series3,True,0.33329999446868896,0.28516170382499695,99.97129821777344,94.08634185791016,39314.8359375,5688.1474609375,121.33391571044922,0.007523184257840354
oracle_algorithm,11980,parallel5,parallel5,True,3.0,3.2993743419647217,184.74569702148438,199.63885498046875,15327.7470703125,3151.6142578125,200.2166748046875,0.01241422834850493
oracle_algorithm,35526,series3,series3,True,2.0,1.7087498903274536,115.55500030517578,139.13827514648438,12623.6943359375,1642.8477783203125,96.3364486694336,0.005973242104999603
oracle_algorithm,47853,series3_parallel2,series3_parallel2,True,0.33329999446868896,0.2557760179042816,289.5013122558594,326.67694091796875,24570.970703125,4713.90185546875,274.3978271484375,0.017013754163469588
oracle_algorithm,5909,series3,series3,True,1.5,1.261584758758545,77.34940338134766,80.13765716552734,37002.6953125,6622.56298828125,108.08179473876953,0.006701500169814579
oracle_algorithm,30219,series3,series3,True,0.5,0.4931284189224243,107.54350280761719,94.57721710205078,31072.833984375,5519.9931640625,162.8048095703125,0.010094544244191003
oracle_algorithm,12229,series3_parallel2,series3_parallel2,True,3.0,3.317507266998291,161.04319763183594,156.85655212402344,33497.01171875,7116.48193359375,281.1878662109375,0.017434763529944042
oracle_algorithm,32628,series2x2_parallel1,series2x2_parallel1,True,0.125,0.12985368072986603,202.4539031982422,235.37863159179688,35271.35546875,5830.76416015625,230.5491943359375,0.014294964926583427
oracle_algorithm,22000,series3_parallel2,parallel5,False,2.0,1.6896346807479858,126.4009017944336,133.6695098876953,17243.6796875,3644.090087890625,129.46888732910156,0.008027584779830206
oracle_algorithm,20995,series3,series3,True,2.0,1.900406002998352,732.7553100585938,804.7821044921875,23191.66796875,5088.6484375,209.9639129638672,0.013018595793890574
oracle_algorithm,35276,parallel5,parallel5,True,0.33329999446868896,0.23223137855529785,178.2178955078125,200.0956573486328,23797.671875,4689.26953125,253.10476684570312,0.015693499928429014
oracle_algorithm,120,series3_parallel2,series3_parallel2,True,1.5,1.5775562524795532,685.2672119140625,736.6714477539062,9431.8505859375,1960.3609619140625,143.7211456298828,0.008911281351059203
oracle_algorithm,45614,series2x2_parallel1,series3_parallel2,False,0.16670000553131104,0.15145404636859894,257.86700439453125,282.1293640136719,8232.5283203125,912.5532836914062,102.04867553710938,0.006327422838362437
oracle_algorithm,24461,series3_parallel2,parallel5,False,0.33329999446868896,0.3264533281326294,177.85159301757812,205.220458984375,17200.8046875,2793.38134765625,178.61224365234375,0.011074667885189965
oracle_algorithm,938,series3_parallel2,series3,False,3.0,3.533018112182617,145.4488067626953,120.65755462646484,34340.80078125,6220.541015625,225.5755615234375,0.013986579955570282
oracle_algorithm,15405,series3_parallel2,series3_parallel2,True,0.16670000553131104,0.1296786069869995,698.6298828125,741.2141723632812,9556.5859375,1841.6988525390625,153.99508666992188,0.009548306465148926
oracle_algorithm,30417,series3,series3,True,0.16670000553131104,0.13440299034118652,297.00909423828125,342.7330322265625,28690.869140625,2439.363037109375,139.5268096923828,0.008651215878743974
oracle_algorithm,10482,series3,series3,True,4.0,3.738525629043579,67.8324966430664,70.77375793457031,34225.01171875,4371.40625,68.75763702392578,0.0042632463432493665
oracle_algorithm,31616,parallel5,series3,False,0.16670000553131104,0.16451619565486908,784.07568359375,799.7239379882812,10202.5048828125,2156.5400390625,143.1428680419922,0.00887542584585765
oracle_algorithm,18563,series3,series3,True,0.25,0.2630041241645813,147.20970153808594,147.97076416015625,15619.0283203125,1647.218994140625,55.30336380004883,0.003429028013395885
oracle_algorithm,21180,series3_parallel2,series3_parallel2,True,0.16670000553131104,0.14145879447460175,328.14349365234375,347.2857971191406,35339.8515625,5202.99951171875,254.779541015625,0.015797342572893416
oracle_algorithm,35142,series3,series3,True,0.20000000298023224,0.26304981112480164,147.1645965576172,132.46470642089844,20755.03515625,2110.859619140625,84.12904357910156,0.005216334547315325
oracle_algorithm,18795,series2x2_parallel1,series2x2_parallel1,True,0.20000000298023224,0.17798203229904175,288.69189453125,332.1226501464844,10460.7626953125,1859.5721435546875,159.69134521484375,0.009901497099134658
oracle_algorithm,27796,series2x2_parallel1,parallel5,False,0.33329999446868896,0.32639080286026,220.5019073486328,223.2237548828125,16915.353515625,1882.307861328125,104.77266693115234,0.00649632111428276
oracle_algorithm,39076,series2x2_parallel1,series2x2_parallel1,True,3.0,3.286769390106201,313.1097106933594,319.0102844238281,24432.0703125,5037.8291015625,318.7900695800781,0.019766249353923494
oracle_algorithm,16324,series3,series3,True,0.16670000553131104,0.17641638219356537,118.4917984008789,134.599853515625,15393.9658203125,1399.7470703125,92.85881805419922,0.005757615206733582
oracle_algorithm,37449,series3,series3,True,1.5,1.4095308780670166,346.54449462890625,362.730712890625,24212.32421875,4671.4765625,264.94879150390625,0.01642787645733546
oracle_algorithm,12085,series2x2_parallel1,series2x2_parallel1,True,0.16670000553131104,0.1369004100561142,67.42579650878906,74.1876220703125,31511.9609375,1765.4365234375,70.50992584228516,0.004371895203514705
oracle_algorithm,39637,series3,series3,True,1.5,1.7250322103500366,141.18460083007812,108.76355743408203,32186.849609375,6890.5693359375,127.96965789794922,0.00793462660577562
oracle_algorithm,2248,series2x2_parallel1,parallel5,False,0.666700005531311,0.13784681260585785,111.64250183105469,91.20970916748047,34415.48828125,6184.99755859375,122.39398193359375,0.007588912570287311
oracle_algorithm,30913,series3,series3,True,0.125,0.13033674657344818,89.64129638671875,80.92520141601562,34598.86328125,2822.323486328125,79.83750915527344,0.004950242383139474
oracle_algorithm,43085,series3_parallel2,series3_parallel2,True,0.666700005531311,0.6485750675201416,284.3485107421875,296.8934326171875,26957.45703125,3951.334228515625,245.36346435546875,0.015213508454580155
oracle_algorithm,26014,parallel5,parallel5,True,1.5,1.288731336593628,131.18829345703125,134.67532348632812,33029.37890625,6622.3681640625,215.75811767578125,0.013377859478905088
oracle_algorithm,8092,series3,series3,True,0.16670000553131104,0.2323351800441742,149.76759338378906,138.91307067871094,38642.6875,4895.107421875,112.91031646728516,0.007000887677783058
oracle_algorithm,37057,parallel5,parallel5,True,0.125,0.1364784836769104,105.25890350341797,78.5557632446289,26160.4921875,2787.4091796875,59.191184997558594,0.003670088355503385
oracle_algorithm,21884,series3_parallel2,series3_parallel2,True,3.0,2.667914867401123,127.27909851074219,134.4213104248047,21854.7109375,4391.064453125,150.99008178710938,0.009361984237792
oracle_algorithm,41600,series3,series3,True,0.16670000553131104,0.1810624748468399,133.94439697265625,135.649169921875,39609.296875,2747.313232421875,105.09030151367188,0.006516015718853663
oracle_algorithm,7591,series3,series3,True,0.20000000298023224,0.26510685682296753,142.4687042236328,117.04792022705078,19193.232421875,1056.0079345703125,52.830997467041016,0.0032757314897718885
oracle_algorithm,13544,series2x2_parallel1,series3,False,0.33329999446868896,0.17007921636104584,276.4703063964844,362.4145812988281,16567.314453125,3195.09130859375,242.4292755126953,0.015031577102721684
oracle_algorithm,43784,parallel5,parallel5,True,0.25,0.2791944444179535,180.78990173339844,166.1885986328125,12760.37890625,2207.4189453125,161.09793090820312,0.009988710993812197
oracle_algorithm,27593,series3,series3,True,3.0,2.911341667175293,168.23300170898438,180.25799560546875,30546.8515625,5433.36083984375,248.4419403076172,0.015404386179787772
oracle_algorithm,28669,parallel5,parallel5,True,2.0,1.779708981513977,121.35459899902344,157.31167602539062,35855.59375,6841.51611328125,259.7583312988281,0.016106047327556307
oracle_algorithm,33671,series3_parallel2,parallel5,False,0.5,0.529623806476593,176.7144012451172,188.73133850097656,30808.955078125,5402.17626953125,203.55300903320312,0.012621094310094439
oracle_algorithm,38168,series3_parallel2,series3_parallel2,True,0.125,0.12998341023921967,519.2119140625,550.7705078125,13271.7734375,2514.1484375,200.1256866455078,0.012408586721571664
oracle_algorithm,42929,parallel5,series2x2_parallel1,False,1.5,1.3005716800689697,838.1461181640625,815.1664428710938,25006.306640625,5368.64453125,314.07366943359375,0.019473813828967866
oracle_algorithm,45714,series3,series3,True,4.0,3.4788482189178467,92.59940338134766,97.96965789794922,12261.3515625,2385.65283203125,128.05502319335938,0.007939919592842223
oracle_algorithm,34033,series3,series3_parallel2,False,4.0,3.520740509033203,132.033203125,152.07337951660156,10780.0107421875,1762.066650390625,115.27571105957031,0.007147551528991215
oracle_algorithm,46226,parallel5,parallel5,True,0.666700005531311,0.6132984161376953,106.65080261230469,106.6236343383789,37466.31640625,4328.27978515625,95.64286804199219,0.0059302373537941586
oracle_algorithm,6256,parallel5,parallel5,True,0.666700005531311,0.6521179676055908,162.99440002441406,168.140869140625,14121.2666015625,886.1319580078125,72.03995513916016,0.004466763091465783
oracle_algorithm,45469,series2x2_parallel1,series3_parallel2,False,4.0,3.6131370067596436,115.16329956054688,118.68054962158203,24432.267578125,4837.35546875,171.18582153320312,0.010614200243874201
oracle_algorithm,34578,series2x2_parallel1,series2x2_parallel1,True,0.33329999446868896,0.2828902006149292,210.15330505371094,235.8693389892578,10869.435546875,2077.458984375,171.28709411621094,0.010620479545896016
oracle_algorithm,34923,series3_parallel2,series3_parallel2,True,0.666700005531311,0.5636754035949707,196.7855987548828,218.81179809570312,18882.31640625,2477.640625,139.90309143066406,0.008674546839698913
oracle_algorithm,8990,parallel5,parallel5,True,1.0,1.0666733980178833,463.17059326171875,459.7028503417969,27956.3984375,5598.14892578125,224.3918914794922,0.013913187715742324
oracle_algorithm,15277,series2x2_parallel1,series3_parallel2,False,0.666700005531311,0.6651902198791504,768.1331787109375,809.3616943359375,7834.22314453125,1589.7418212890625,143.5794219970703,0.008902493923429459
oracle_algorithm,10056,series3_parallel2,series2x2_parallel1,False,0.16670000553131104,0.14542894065380096,237.69580078125,267.6815490722656,32933.29296875,3475.35888671875,214.19651794433594,0.013281034098731147
oracle_algorithm,17863,parallel5,parallel5,True,0.125,0.19277122616767883,319.777587890625,267.2701110839844,14801.8076171875,2693.5283203125,207.1019744873047,0.012841144251444983
oracle_algorithm,20086,parallel5,parallel5,True,1.0,0.9358546733856201,68.55259704589844,79.15372467041016,16460.048828125,2480.712646484375,114.10626983642578,0.0070750415325164795
oracle_algorithm,35836,series3_parallel2,series3_parallel2,True,4.0,3.6195573806762695,104.79810333251953,107.87029266357422,16594.23046875,3534.131103515625,155.93392944335938,0.00966852241092258
oracle_algorithm,5402,parallel5,parallel5,True,0.666700005531311,0.6622921824455261,304.3373107910156,296.1526794433594,8497.6142578125,1194.1641845703125,101.14067077636719,0.006271122940002926
oracle_algorithm,30346,series2x2_parallel1,series3_parallel2,False,0.20000000298023224,0.1416424959897995,312.3106994628906,397.4748840332031,20398.181640625,2804.6240234375,178.716796875,0.011081150599888392
oracle_algorithm,20688,series3_parallel2,series3_parallel2,True,4.0,3.1535909175872803,743.4826049804688,818.6029663085938,18598.806640625,3690.94384765625,233.76828002929688,0.014494561013721284
oracle_algorithm,3244,series3,series3,True,2.0,2.0116519927978516,70.46489715576172,72.73990631103516,39668.3671875,4593.56787109375,110.14555358886719,0.00682946140803988
oracle_algorithm,13433,series3_parallel2,series3_parallel2,True,3.0,2.9889891147613525,481.6482849121094,471.7896423339844,31642.404296875,6521.3916015625,199.85865783691406,0.012392029875800722
oracle_algorithm,32499,parallel5,parallel5,True,4.0,3.6998791694641113,151.87550354003906,154.38461303710938,21938.62109375,4777.8896484375,254.1669158935547,0.015759357384272983
oracle_algorithm,31645,series2x2_parallel1,series2x2_parallel1,True,1.0,0.931246817111969,357.6116027832031,385.1282958984375,34906.91015625,6532.14501953125,305.687744140625,0.018953853183322482
oracle_algorithm,44627,series3_parallel2,series3_parallel2,True,0.5,0.4783458113670349,630.2426147460938,639.7453002929688,22796.927734375,3954.802734375,165.3732452392578,0.010253797447870649
oracle_algorithm,27273,series2x2_parallel1,series2x2_parallel1,True,0.125,0.15803132951259613,348.3279113769531,355.2823486328125,22516.34765625,4079.908203125,179.2516632080078,0.011114314435020325
oracle_algorithm,7209,series2x2_parallel1,parallel5,False,0.16670000553131104,0.17525912821292877,87.8740005493164,79.86258697509766,27142.970703125,2273.71630859375,90.99232482910156,0.0056418852200583805
oracle_algorithm,13971,series3,series3,True,0.5,0.47781872749328613,205.8634033203125,220.7765655517578,35210.7578125,2136.221435546875,77.0661849975586,0.004778409288043068
oracle_algorithm,40457,series2x2_parallel1,series3_parallel2,False,0.33329999446868896,0.18327116966247559,244.15029907226562,292.74609375,22367.2421875,4161.9140625,250.38632202148438,0.01552494556184799
oracle_algorithm,23068,series2x2_parallel1,series2x2_parallel1,True,0.5,0.6190173625946045,102.74349975585938,95.50590515136719,33675.98046875,4700.271484375,126.52082824707031,0.007844793418097117
oracle_algorithm,35806,series3,series3,True,1.0,1.0108155012130737,603.3925170898438,609.8455810546875,21409.986328125,3766.792236328125,146.7611846923828,0.009099775836581276
oracle_algorithm,44057,series2x2_parallel1,series3_parallel2,False,0.25,0.1742543876171112,330.4547119140625,430.25103759765625,34247.0,6931.61181640625,353.9685363769531,0.02194745389242021
oracle_algorithm,42889,series3,series3,True,0.33329999446868896,0.26387834548950195,659.4600219726562,784.4733276367188,12903.318359375,2348.843994140625,101.56549072265625,0.006297463462466285
oracle_algorithm,18946,series3,series3,True,0.25,0.1885431706905365,379.2828063964844,385.12371826171875,26500.544921875,5589.8271484375,159.37100219726562,0.009881634560842362
oracle_algorithm,29865,series3,series3,True,4.0,3.6160430908203125,176.90960693359375,192.6628875732422,28272.59375,4368.705078125,185.20152282714844,0.011483229341961089
oracle_algorithm,40727,series2x2_parallel1,series3_parallel2,False,1.5,1.420986533164978,236.4709930419922,267.1459655761719,27768.416015625,5364.7607421875,287.92352294921875,0.017852400976514058
oracle_algorithm,30719,parallel5,parallel5,True,1.0,1.079909324645996,309.59600830078125,302.2715148925781,39860.98828125,7861.79638671875,298.9768371582031,0.01853775031982906
oracle_algorithm,5342,series2x2_parallel1,series3_parallel2,False,0.5,0.46919211745262146,577.3045043945312,608.9883422851562,10899.78515625,2272.923095703125,170.16465759277344,0.010550884027329703
oracle_algorithm,35555,series2x2_parallel1,parallel5,False,0.33329999446868896,0.16664503514766693,141.68899536132812,207.78097534179688,30858.0390625,5358.9765625,189.1256561279297,0.01172654117856707
oracle_algorithm,12987,series3_parallel2,series3_parallel2,True,0.20000000298023224,0.30303141474723816,111.99099731445312,100.1329116821289,35417.00390625,6130.65869140625,128.84112548828125,0.007988661054580931
oracle_algorithm,42430,parallel5,parallel5,True,2.0,2.6653800010681152,267.0181884765625,275.265869140625,22167.34765625,4689.42041015625,318.4432067871094,0.019744742484319778
oracle_algorithm,27210,parallel5,series3_parallel2,False,2.0,1.9722243547439575,722.2125244140625,781.5933227539062,14579.0166015625,3083.8681640625,230.50209045410156,0.014292044298989432
oracle_algorithm,20558,parallel5,series3_parallel2,False,0.33329999446868896,0.26846733689308167,473.0834045410156,514.10302734375,15992.2490234375,3068.17724609375,212.6976318359375,0.013188097212049697
oracle_algorithm,5845,series3,series3,True,0.25,0.20421765744686127,389.201904296875,445.1607360839844,31401.30078125,4315.76806640625,198.9088897705078,0.012333140486762637
oracle_algorithm,40300,series3,series3,True,4.0,3.609499931335449,593.7432250976562,576.3053588867188,14745.0791015625,2902.24609375,184.3942413330078,0.011433174685826377
oracle_algorithm,29555,parallel5,parallel5,True,3.0,1.8283637762069702,436.7055969238281,686.9334716796875,25398.646484375,5198.36572265625,254.11122131347656,0.0157559040992979
oracle_algorithm,10927,series3_parallel2,parallel5,False,0.33329999446868896,0.3490099608898163,419.5708923339844,407.9967346191406,12417.4970703125,2123.7109375,161.76934814453125,0.010030341526818655
oracle_algorithm,26241,parallel5,parallel5,True,0.25,0.16877596080303192,409.7651062011719,492.5333251953125,13853.7041015625,2877.91064453125,213.07493591308594,0.013211491562071302
oracle_algorithm,27608,series3,series3,True,0.33329999446868896,0.30601903796195984,398.9497985839844,401.3451843261719,10544.6884765625,1505.379150390625,54.19618606567383,0.0033603786003021966
oracle_algorithm,20207,parallel5,parallel5,True,0.125,0.13569310307502747,350.50189208984375,330.07073974609375,9721.7353515625,1857.484619140625,166.30703735351562,0.010311696264478896
oracle_algorithm,21306,series3,series3_parallel2,False,1.0,1.0708552598953247,697.7186889648438,746.0872192382812,31349.330078125,6489.11572265625,305.0710144042969,0.018915613492329914
oracle_algorithm,9439,parallel5,series2x2_parallel1,False,4.0,3.085726737976074,847.0040283203125,817.0011596679688,13487.9140625,2601.628173828125,178.57916259765625,0.011072616728525313
oracle_algorithm,44265,series3,series3,True,0.20000000298023224,0.20452235639095306,258.0975036621094,267.45233154296875,16213.2373046875,1191.3387451171875,64.04924011230469,0.0039713070506141295
oracle_algorithm,1496,parallel5,parallel5,True,0.125,0.14409421384334564,184.1815948486328,178.26397705078125,7734.029296875,1350.0721435546875,124.24446105957031,0.007703649619268993
oracle_algorithm,993,series2x2_parallel1,series2x2_parallel1,True,2.0,1.7530442476272583,176.03790283203125,196.08709716796875,32725.548828125,5266.43994140625,231.4547576904297,0.014351113448067316
oracle_algorithm,31334,series3_parallel2,series3_parallel2,True,3.0,2.1560182571411133,271.6188049316406,345.7611389160156,28315.703125,5841.8837890625,302.6586608886719,0.018766038001529754
oracle_algorithm,28429,series3,series3,True,0.20000000298023224,0.1553712785243988,369.87939453125,453.7501220703125,35885.8046875,3475.33935546875,204.5652313232422,0.01268385610883198
oracle_algorithm,14173,series2x2_parallel1,series3_parallel2,False,3.0,3.5039823055267334,703.9320068359375,759.263916015625,19000.310546875,4148.85302734375,250.04286193847656,0.015503649673764669
oracle_algorithm,12903,series2x2_parallel1,series3,False,0.125,0.14183495938777924,102.78160095214844,97.97863006591797,32024.591796875,2685.60546875,87.55308532714844,0.005428638723161485
oracle_algorithm,30569,parallel5,parallel5,True,0.33329999446868896,0.49020126461982727,114.45390319824219,89.54290008544922,36323.9921875,4614.62158203125,116.53679656982422,0.007225743834934537
oracle_algorithm,12051,series3_parallel2,series3_parallel2,True,0.666700005531311,0.5682353377342224,227.70120239257812,244.9558563232422,14951.8720703125,2618.093994140625,154.38514709472656,0.009572491759345644
oracle_algorithm,27667,series3,series3,True,0.25,0.244812473654747,125.10070037841797,138.24618530273438,20825.60546875,2903.02490234375,130.76869201660156,0.008108177828410315
oracle_algorithm,41955,series2x2_parallel1,parallel5,False,3.0,3.160374402999878,385.8630065917969,374.83349609375,28675.732421875,5815.34521484375,309.124755859375,0.019166961548820374
oracle_algorithm,2901,series3_parallel2,series3_parallel2,True,1.5,1.189233422279358,246.66310119628906,320.54681396484375,33426.30859375,6773.21240234375,323.88519287109375,0.020082167216709683
oracle_algorithm,4390,series2x2_parallel1,parallel5,False,0.20000000298023224,0.1547214537858963,70.65950012207031,82.58927917480469,34048.1796875,5237.34765625,124.27777099609375,0.007705714967515733
oracle_algorithm,23534,series3,series3_parallel2,False,3.0,2.7465288639068604,140.52699279785156,144.91683959960938,19800.634765625,4088.63623046875,243.4339599609375,0.015093871525355749
oracle_algorithm,10853,series3_parallel2,series3_parallel2,True,0.25,0.29831188917160034,68.44080352783203,71.29405212402344,20515.634765625,3224.7587890625,143.58639526367188,0.008902926293630448
oracle_algorithm,33221,parallel5,parallel5,True,0.20000000298023224,0.18012180924415588,239.35350036621094,242.43063354492188,27648.7890625,3480.843994140625,128.52760314941406,0.0079692214254349
oracle_algorithm,9154,series3_parallel2,series3,False,2.0,1.7898730039596558,103.93920135498047,92.44630432128906,32558.060546875,6694.8564453125,175.6068572998047,0.010888322005196223
oracle_algorithm,15022,parallel5,parallel5,True,0.16670000553131104,0.15873542428016663,356.0840148925781,380.3616638183594,27885.966796875,5395.0703125,266.33251953125,0.016513673086015004
oracle_algorithm,49887,parallel5,series3,False,0.5,0.5707941651344299,101.22360229492188,89.22380828857422,14425.9189453125,1502.440185546875,125.86752319335938,0.007804285912286667
oracle_algorithm,11011,series2x2_parallel1,series2x2_parallel1,True,2.0,1.6217021942138672,163.12530517578125,217.32919311523438,37102.5546875,6540.865234375,259.42547607421875,0.01608540898277646
oracle_algorithm,35398,parallel5,parallel5,True,0.16670000553131104,0.13539718091487885,74.47039794921875,73.61257934570312,22615.048828125,2278.50341796875,73.21810913085938,0.0045398133141653875
oracle_algorithm,9999,series3_parallel2,series3_parallel2,True,0.16670000553131104,0.19220353662967682,124.86399841308594,135.57345581054688,35995.55859375,4470.79833984375,189.65943908691406,0.011759637840210444
oracle_algorithm,19157,series3_parallel2,parallel5,False,1.0,0.828778088092804,100.76249694824219,102.27532958984375,32407.830078125,6237.001953125,135.40000915527344,0.008395337869250586
oracle_algorithm,48381,series2x2_parallel1,series3_parallel2,False,2.0,2.026411771774292,593.6956787109375,558.6046752929688,21062.015625,4464.4326171875,259.58331298828125,0.016095195497785295
oracle_algorithm,24583,parallel5,parallel5,True,1.5,1.3911713361740112,167.43260192871094,180.8461456298828,36450.40625,6673.11669921875,242.81832885742188,0.015055699953957209
oracle_algorithm,13215,series3,series3,True,3.0,3.1399893760681152,632.4190063476562,590.0637817382812,24917.197265625,5056.01806640625,281.796142578125,0.017472479078504775
oracle_algorithm,7200,series3_parallel2,parallel5,False,0.33329999446868896,0.24847149848937988,249.3874969482422,314.8589782714844,35380.93359375,7234.19677734375,335.5908508300781,0.02080796446119036
oracle_algorithm,41447,series3_parallel2,series3,False,0.666700005531311,0.591518223285675,196.5644989013672,255.21498107910156,31849.50390625,5997.966796875,268.3030700683594,0.016635855038960774
oracle_algorithm,35306,parallel5,parallel5,True,0.20000000298023224,0.24807396531105042,592.7280883789062,507.8012390136719,10831.181640625,2178.9560546875,189.0227508544922,0.011720160643259684
oracle_algorithm,14816,series3_parallel2,parallel5,False,1.5,2.758646249771118,588.423095703125,568.9070434570312,24918.421875,5268.30224609375,293.7718505859375,0.018215020497639973
oracle_algorithm,8600,series2x2_parallel1,series3_parallel2,False,0.20000000298023224,0.20380349457263947,872.6567993164062,810.9602661132812,19756.26171875,4040.712646484375,254.62274169921875,0.015787620393056718
oracle_algorithm,29968,parallel5,parallel5,True,4.0,3.882641315460205,113.13520050048828,102.87571716308594,33038.2734375,6078.26318359375,200.76490783691406,0.012448220972030882
oracle_algorithm,20314,parallel5,parallel5,True,4.0,3.742435932159424,97.59660339355469,121.77111053466797,20016.66796875,3925.1416015625,218.81686401367188,0.0135675138897366
oracle_algorithm,22225,series3,series3,True,0.5,0.6557220220565796,86.39250183105469,87.47096252441406,28263.37890625,5265.14404296875,114.98309326171875,0.007129408064342681
oracle_algorithm,43739,parallel5,parallel5,True,2.0,2.895270347595215,194.33200073242188,139.3813934326172,13036.2998046875,2307.497802734375,135.38694763183594,0.008394528002966018
oracle_algorithm,19831,series3,series3,True,0.33329999446868896,0.45797407627105713,150.1645050048828,117.13375854492188,12117.556640625,1324.6025390625,98.96184539794922,0.006136027120408558
oracle_algorithm,16088,series3,series3_parallel2,False,0.25,0.21487748622894287,687.8333129882812,769.3869018554688,21827.583984375,4470.70263671875,267.1730041503906,0.016565786467658147
oracle_algorithm,24111,series3,series3,True,1.0,1.1007062196731567,77.7052993774414,74.17320251464844,32540.251953125,2520.3349609375,91.3578109741211,0.005664546811391437
oracle_algorithm,17770,series3_parallel2,series3_parallel2,True,0.25,0.2580784261226654,621.9556274414062,547.9188232421875,26606.23046875,5219.28369140625,248.44400024414062,0.015404513904026576
oracle_algorithm,21957,series2x2_parallel1,series3_parallel2,False,0.666700005531311,0.5866996049880981,191.99169921875,208.80911254882812,33613.7109375,5251.4287109375,226.92398071289062,0.014070187296186174
