id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,ratio_log2,freq_log2,algorithm_idx
43526,series2x2_parallel1,172.4046,2.0,2.6858,2.4406,1.1242,0.7494,3.9413,0.0,0.0,0.0,0.0,0.0,1.0,7.4296546,1
6912,series2x2_parallel1,555.4783,0.125,1.0092,5.6126,1.9188,3.7307,2.5279,0.0,0.0,0.0,0.0,0.0,-3.0,9.117587,1
28883,series3_parallel2,653.3334,0.3333,1.6804,3.1806,2.528,3.3672,3.6534,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.351676,3
42313,series3,206.7362,0.6667,0.2923,4.9054,3.987,0.4595,2.0361,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.691647,2
22102,series2x2_parallel1,455.0442,0.1667,0.9144,5.1363,5.2095,1.0645,0.4758,0.0,0.0,0.0,0.0,0.0,-2.584674,8.829863,1
49028,parallel5,104.0199,0.2,1.2878,1.7762,1.241,3.0923,2.239,0.0,0.0,0.0,0.0,0.0,-2.321928,6.7007155,0
49242,series3_parallel2,88.7039,1.5,3.2415,4.1614,0.7782,0.6942,1.3601,0.0,0.0,0.0,0.0,0.0,0.5849625,6.470926,3
14664,parallel5,108.3672,1.5,0.5479,1.953,4.5364,1.5989,3.3485,0.0,0.0,0.0,0.0,0.0,0.5849625,6.759784,0
45286,series3_parallel2,169.3556,0.6667,0.5462,1.8626,1.1119,3.843,2.941,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.403912,3
7253,series3,241.9749,0.3333,3.0832,3.748,4.5872,3.167,0.4656,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.9187136,2
11497,parallel5,71.9746,0.125,2.8356,3.6669,1.3966,0.7995,1.6458,0.0,0.0,0.0,0.0,0.0,-3.0,6.169416,0
16621,series2x2_parallel1,77.1562,0.125,2.0276,5.1179,0.938,3.2195,1.2911,0.0,0.0,0.0,0.0,0.0,-3.0,6.26971,1
35396,series3_parallel2,403.763,3.0,0.7149,3.7778,1.0252,2.3347,3.4347,0.0,0.0,0.0,0.0,0.0,1.5849625,8.657365,3
12360,series3_parallel2,77.4171,0.125,1.158,0.181,1.6463,2.0517,3.2903,0.0,0.0,0.0,0.0,0.0,-3.0,6.2745805,3
45491,series2x2_parallel1,398.4861,4.0,4.0318,4.9124,2.7275,3.9125,4.9661,0.0,0.0,0.0,0.0,0.0,2.0,8.638386,1
598,series2x2_parallel1,366.8117,3.0,1.6066,1.0734,1.5537,1.6055,1.2232,0.0,0.0,0.0,0.0,0.0,1.5849625,8.518896,1
6795,series3_parallel2,133.6537,0.2,1.6738,3.1048,1.923,2.6525,1.344,0.0,0.0,0.0,0.0,0.0,-2.321928,7.062356,3
3519,series3,393.1092,1.5,5.247,0.8285,3.4668,1.8706,4.5081,0.0,0.0,0.0,0.0,0.0,0.5849625,8.618786,2
24479,series2x2_parallel1,446.6053,4.0,2.6072,0.7692,2.8033,1.4275,5.3209,0.0,0.0,0.0,0.0,0.0,2.0,8.802856,1
36706,parallel5,332.7589,0.5,1.6776,0.8778,2.1053,0.34,0.4083,0.0,0.0,0.0,0.0,0.0,-1.0,8.378333,0
9564,series3,287.5745,0.5,1.8267,3.1237,5.9371,1.5022,4.371,0.0,0.0,0.0,0.0,0.0,-1.0,8.167792,2
11309,series2x2_parallel1,428.8281,0.5,5.6329,2.5556,2.372,1.0005,0.3153,0.0,0.0,0.0,0.0,0.0,-1.0,8.744256,1
13534,parallel5,161.4943,1.5,1.5348,2.9357,0.7847,0.8386,3.4679,0.0,0.0,0.0,0.0,0.0,0.5849625,7.3353395,0
16644,series2x2_parallel1,364.8707,0.6667,3.5926,4.1571,0.6525,4.4142,1.0123,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.511242,1
41106,series3_parallel2,83.0373,0.1667,1.623,1.5694,5.4053,1.4284,1.9098,0.0,0.0,0.0,0.0,0.0,-2.584674,6.3756876,3
10712,series3_parallel2,454.2446,0.5,0.9883,4.5542,2.2501,3.3003,1.6868,0.0,0.0,0.0,0.0,0.0,-1.0,8.827326,3
17657,series3_parallel2,85.0631,4.0,2.0393,4.7289,1.6992,2.4959,2.3207,0.0,0.0,0.0,0.0,0.0,2.0,6.4104614,3
49266,series3,821.9238,1.5,1.2297,2.0779,0.8306,3.3343,3.2578,0.0,0.0,0.0,0.0,0.0,0.5849625,9.682861,2
43617,parallel5,161.9901,0.6667,3.0366,0.6838,0.7274,3.3741,3.7912,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.3397617,0
9649,parallel5,118.9218,1.5,1.1931,2.3325,4.0889,1.9056,0.8033,0.0,0.0,0.0,0.0,0.0,0.5849625,6.8938694,0
29353,series3_parallel2,81.6367,2.0,2.861,0.8362,1.2714,5.6124,0.6156,0.0,0.0,0.0,0.0,0.0,1.0,6.351146,3
42283,series3,239.1849,1.5,4.9551,1.6836,1.6346,0.882,0.381,0.0,0.0,0.0,0.0,0.0,0.5849625,7.9019823,2
26261,series2x2_parallel1,450.9477,0.6667,2.3567,0.6013,4.2934,3.07,0.7593,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.816816,1
34384,series3_parallel2,336.6754,0.3333,1.9402,2.6441,2.0109,0.3678,1.7286,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.395215,3
19105,series2x2_parallel1,169.3665,0.2,0.2641,1.6125,5.992,2.4791,0.4594,0.0,0.0,0.0,0.0,0.0,-2.321928,7.4040046,1
2775,series3,469.794,0.3333,0.723,0.9186,3.4787,1.9274,4.652,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.875884,2
6676,series2x2_parallel1,103.8878,2.0,2.3689,1.7252,1.4868,0.4293,1.1951,0.0,0.0,0.0,0.0,0.0,1.0,6.6988826,1
27990,series2x2_parallel1,523.0933,0.3333,4.981,0.3742,1.3252,0.5305,2.9185,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.030925,1
45980,series2x2_parallel1,552.9745,0.5,1.0057,1.9363,3.5116,4.2783,1.0838,0.0,0.0,0.0,0.0,0.0,-1.0,9.111069,1
47097,series3_parallel2,332.2045,0.3333,0.6711,0.6332,0.7081,1.5003,2.7551,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.375928,3
44877,series2x2_parallel1,87.9607,0.2,2.51,3.9042,4.0193,4.6799,0.8693,0.0,0.0,0.0,0.0,0.0,-2.321928,6.4587874,1
3502,series3_parallel2,233.4274,1.0,0.8354,5.4034,1.3006,3.5129,2.1614,0.0,0.0,0.0,0.0,0.0,0.0,7.86683,3
31248,series3_parallel2,69.9979,0.2,1.603,2.1978,1.1945,3.6194,0.5722,0.0,0.0,0.0,0.0,0.0,-2.321928,6.1292396,3
1158,series3,146.3808,1.0,4.1388,1.8044,1.4535,2.3316,1.5525,0.0,0.0,0.0,0.0,0.0,0.0,7.1935825,2
6457,series3_parallel2,168.6312,0.3333,4.1661,1.5564,1.0636,0.4539,0.8503,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.3977275,3
16584,series2x2_parallel1,432.3639,1.5,4.3359,0.1979,4.7057,3.6563,0.9735,0.0,0.0,0.0,0.0,0.0,0.5849625,8.756103,1
46290,series2x2_parallel1,396.7848,0.3333,2.153,3.3402,0.848,1.754,1.1707,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.632213,1
2897,series3_parallel2,65.8079,4.0,2.999,1.0872,0.5106,0.8474,1.2555,0.0,0.0,0.0,0.0,0.0,2.0,6.040189,3
46661,series2x2_parallel1,731.3546,0.25,4.5644,0.9384,3.2901,5.9831,0.5823,0.0,0.0,0.0,0.0,0.0,-2.0,9.514427,1
16608,series3,100.5204,0.3333,3.9522,5.26,0.3723,5.0645,0.5243,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.6513443,2
30915,series2x2_parallel1,89.3478,1.0,3.8698,0.5543,1.4101,2.7704,1.5932,0.0,0.0,0.0,0.0,0.0,0.0,6.4813604,1
115,parallel5,197.6212,0.6667,4.0276,2.6941,0.3082,2.2303,2.5442,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.626594,0
39283,series2x2_parallel1,73.2468,0.3333,3.9445,3.7619,0.1683,3.2658,0.6502,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.194694,1
11286,series3_parallel2,105.7383,4.0,0.2758,3.1597,4.0219,2.6074,1.6537,0.0,0.0,0.0,0.0,0.0,2.0,6.7243543,3
45919,series3_parallel2,375.5061,2.0,1.7456,5.2742,3.9672,2.4477,1.6545,0.0,0.0,0.0,0.0,0.0,1.0,8.552692,3
16666,series3_parallel2,269.6429,0.1667,0.6787,0.5677,0.7003,1.3774,1.6342,0.0,0.0,0.0,0.0,0.0,-2.584674,8.074906,3
8869,series3_parallel2,106.4946,1.0,2.7559,3.1362,4.281,2.0568,1.687,0.0,0.0,0.0,0.0,0.0,0.0,6.7346363,3
21224,series3,262.4057,2.0,5.6476,1.0697,0.2602,1.5096,3.9373,0.0,0.0,0.0,0.0,0.0,1.0,8.035655,2
31070,series2x2_parallel1,854.2805,0.125,3.495,0.543,1.6174,3.0709,3.8889,0.0,0.0,0.0,0.0,0.0,-3.0,9.738566,1
30817,series3,72.1848,0.1667,3.4381,0.2518,2.8202,2.9898,1.8549,0.0,0.0,0.0,0.0,0.0,-2.584674,6.173623,2
48592,series3,247.6426,0.5,3.6716,3.448,1.1752,0.2691,5.0777,0.0,0.0,0.0,0.0,0.0,-1.0,7.9521155,2
20117,series2x2_parallel1,145.043,3.0,3.0276,0.8992,1.1703,1.9472,3.3217,0.0,0.0,0.0,0.0,0.0,1.5849625,7.180337,1
40419,series3,265.8734,0.2,2.4158,0.7037,1.3674,0.8693,0.3912,0.0,0.0,0.0,0.0,0.0,-2.321928,8.054596,2
18867,series3,89.2812,0.3333,3.6351,2.2025,0.2788,1.3546,3.2061,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.4802847,2
12984,series2x2_parallel1,317.5921,3.0,4.7001,3.8942,3.1614,2.2802,3.9756,0.0,0.0,0.0,0.0,0.0,1.5849625,8.311031,1
32901,series3,252.3173,0.2,0.6977,0.7651,3.5378,1.948,4.4812,0.0,0.0,0.0,0.0,0.0,-2.321928,7.9790955,2
49392,parallel5,667.4173,3.0,0.7709,5.361,2.4132,0.5261,4.9137,0.0,0.0,0.0,0.0,0.0,1.5849625,9.382445,0
374,parallel5,368.9194,0.2,5.8021,1.8926,1.4025,2.3664,3.387,0.0,0.0,0.0,0.0,0.0,-2.321928,8.527162,0
13972,series3,447.0213,0.3333,0.3955,4.1583,3.686,5.8472,1.0004,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.8042,2
6911,series3_parallel2,234.0769,0.25,3.6048,0.8749,4.3285,0.5325,1.169,0.0,0.0,0.0,0.0,0.0,-2.0,7.8708386,3
4531,series3_parallel2,596.0102,0.6667,4.8667,3.616,3.7814,4.0505,3.8974,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.219193,3
38229,series3,85.4076,4.0,2.9208,0.9669,1.7972,2.9699,3.7443,0.0,0.0,0.0,0.0,0.0,2.0,6.4162927,2
38279,parallel5,130.1819,0.6667,2.9732,1.1828,5.9392,4.324,5.9498,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.024385,0
36235,parallel5,131.2915,2.0,1.2378,0.7023,3.2638,0.6354,0.1575,0.0,0.0,0.0,0.0,0.0,1.0,7.0366297,0
2074,parallel5,249.1583,0.2,1.2681,2.2714,1.0548,3.4703,4.3394,0.0,0.0,0.0,0.0,0.0,-2.321928,7.960919,0
46644,parallel5,200.4905,1.0,1.5349,1.2055,1.804,1.6681,3.1731,0.0,0.0,0.0,0.0,0.0,0.0,7.64739,0
6276,parallel5,222.5943,0.5,4.9507,1.9696,1.5501,2.5823,2.0775,0.0,0.0,0.0,0.0,0.0,-1.0,7.7982726,0
34650,series3_parallel2,398.8898,3.0,2.0797,3.5144,2.9915,4.7741,1.2481,0.0,0.0,0.0,0.0,0.0,1.5849625,8.639847,3
16843,series3,85.6561,4.0,3.0067,2.3061,3.965,1.8555,1.0049,0.0,0.0,0.0,0.0,0.0,2.0,6.420484,2
46430,parallel5,280.1127,1.0,0.2505,3.9202,1.4544,5.3815,3.0543,0.0,0.0,0.0,0.0,0.0,0.0,8.129864,0
35269,series3,120.3397,0.3333,2.979,3.1785,5.1996,4.6424,0.8273,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.910969,2
13971,series3,106.9431,0.5,1.834,1.4767,3.2264,3.0009,1.5005,0.0,0.0,0.0,0.0,0.0,-1.0,6.7407,2
36439,series2x2_parallel1,78.2257,0.6667,3.196,1.1446,4.0838,1.1731,1.0233,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.289571,1
26220,series2x2_parallel1,129.8016,0.6667,1.225,3.8685,2.4482,4.2203,0.5157,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.0201645,1
38082,parallel5,493.4394,4.0,1.0288,3.4674,2.4156,4.5273,1.4098,0.0,0.0,0.0,0.0,0.0,2.0,8.946729,0
39901,parallel5,580.4331,2.0,1.4701,5.9209,5.4351,1.2937,1.5914,0.0,0.0,0.0,0.0,0.0,1.0,9.180986,0
26202,parallel5,159.7078,0.1667,2.5265,3.7345,2.6656,0.2773,1.97,0.0,0.0,0.0,0.0,0.0,-2.584674,7.319291,0
43172,series3_parallel2,329.2143,2.0,0.5213,3.8159,4.6927,0.969,1.2156,0.0,0.0,0.0,0.0,0.0,1.0,8.362884,3
41210,series2x2_parallel1,81.247,1.0,2.751,1.2108,2.7044,5.5592,2.0773,0.0,0.0,0.0,0.0,0.0,0.0,6.3442426,1
42086,parallel5,305.4979,0.3333,4.8381,1.753,2.8756,2.954,0.3371,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.255018,0
34480,series2x2_parallel1,87.9177,0.3333,2.864,2.6723,3.4651,3.3084,4.6764,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.4580817,1
41893,series3,545.5181,0.25,1.4749,0.4978,1.2866,4.5297,0.767,0.0,0.0,0.0,0.0,0.0,-2.0,9.091483,2
10710,parallel5,307.4984,3.0,4.4611,5.2163,3.6529,4.0324,1.277,0.0,0.0,0.0,0.0,0.0,1.5849625,8.264435,0
5628,series3_parallel2,121.9596,0.5,0.5683,3.1952,1.6337,3.0501,1.7796,0.0,0.0,0.0,0.0,0.0,-1.0,6.9302597,3
30492,parallel5,347.2027,0.25,0.1918,1.1757,1.1665,3.4754,0.9226,0.0,0.0,0.0,0.0,0.0,-2.0,8.439634,0
14291,parallel5,79.7387,0.5,0.5545,3.094,1.0493,4.5941,0.3454,0.0,0.0,0.0,0.0,0.0,-1.0,6.3172083,0
7115,series2x2_parallel1,134.8584,0.5,5.5157,0.3667,0.3235,1.6994,0.4359,0.0,0.0,0.0,0.0,0.0,-1.0,7.0753016,1
42235,series3,206.739,1.5,4.1974,1.6507,3.229,4.8327,0.9649,0.0,0.0,0.0,0.0,0.0,0.5849625,7.6916666,2
26807,series3_parallel2,90.9763,0.2,1.4047,3.2242,1.0988,2.6749,3.6852,0.0,0.0,0.0,0.0,0.0,-2.321928,6.507419,3
44917,series2x2_parallel1,682.1065,1.5,3.6185,1.2213,2.637,0.4147,3.2987,0.0,0.0,0.0,0.0,0.0,0.5849625,9.413854,1
12740,series3_parallel2,271.49,3.0,5.6204,0.4672,4.3662,1.0527,3.35,0.0,0.0,0.0,0.0,0.0,1.5849625,8.084755,3
15190,parallel5,548.3308,0.6667,3.3196,3.0618,0.2741,1.0242,3.1265,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.098903,0
41063,parallel5,155.1155,0.1667,1.5447,1.7396,3.9696,1.7303,1.3112,0.0,0.0,0.0,0.0,0.0,-2.584674,7.277199,0
14598,parallel5,98.6773,0.3333,2.3276,0.6117,0.3333,3.9022,1.2461,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.624646,0
32865,series3,187.8282,3.0,4.1402,3.1067,0.6724,3.57,3.3326,0.0,0.0,0.0,0.0,0.0,1.5849625,7.55327,2
14186,series3_parallel2,149.3029,0.125,0.7719,4.6766,0.5347,0.8203,0.9462,0.0,0.0,0.0,0.0,0.0,-3.0,7.2220984,3
34891,parallel5,678.8349,4.0,2.6586,1.5638,0.8445,2.9183,1.7727,0.0,0.0,0.0,0.0,0.0,2.0,9.406917,0
10194,series2x2_parallel1,755.8039,1.5,1.7336,0.9858,3.4777,0.8533,4.2847,0.0,0.0,0.0,0.0,0.0,0.5849625,9.561868,1
35158,series3,356.1451,0.2,4.1681,4.1471,3.3677,2.5305,1.7664,0.0,0.0,0.0,0.0,0.0,-2.321928,8.476321,2
47508,series2x2_parallel1,81.5862,2.0,2.0371,2.6043,0.592,2.3217,2.8126,0.0,0.0,0.0,0.0,0.0,1.0,6.350253,1
25285,series3,475.2197,0.6667,3.4666,3.8836,0.2698,5.0074,4.993,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.892451,2
18722,parallel5,350.0306,0.6667,1.5634,0.7055,0.7156,2.1574,3.9525,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.451337,0
14631,series3,321.0069,0.1667,3.3412,4.1144,3.8537,0.9287,0.1748,0.0,0.0,0.0,0.0,0.0,-2.584674,8.326461,2
4811,parallel5,115.6786,1.0,2.0114,1.7207,3.0411,1.4823,2.2988,0.0,0.0,0.0,0.0,0.0,0.0,6.853978,0
47017,series3_parallel2,127.7133,0.5,1.3945,2.908,4.1789,3.7019,3.5147,0.0,0.0,0.0,0.0,0.0,-1.0,6.996765,3
17901,series2x2_parallel1,236.52,0.5,3.6679,1.4204,5.2642,2.4031,0.4185,0.0,0.0,0.0,0.0,0.0,-1.0,7.8858185,1
3998,parallel5,108.0568,0.1667,5.4851,1.2554,2.2657,1.4318,3.3423,0.0,0.0,0.0,0.0,0.0,-2.584674,6.755646,0
18856,series3,867.5057,3.0,0.9697,3.1643,1.3631,0.8207,5.3148,0.0,0.0,0.0,0.0,0.0,1.5849625,9.76073,2
19089,series3_parallel2,398.2403,0.3333,2.015,1.1305,1.3465,1.2818,0.4877,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.637495,3
49778,series2x2_parallel1,827.0998,0.3333,2.7415,0.4788,1.5401,3.9866,2.4434,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.691917,1
16935,series3_parallel2,253.5912,1.5,0.6035,3.8512,5.0877,0.9428,2.9097,0.0,0.0,0.0,0.0,0.0,0.5849625,7.986361,3
26496,series3_parallel2,176.1748,0.6667,3.681,0.7235,3.3737,1.6717,0.3543,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.4608636,3
21956,parallel5,160.639,2.0,2.1159,0.2456,0.5071,0.239,0.4604,0.0,0.0,0.0,0.0,0.0,1.0,7.3276787,0
26369,series2x2_parallel1,827.2782,1.0,1.6207,3.8656,4.8451,3.94,2.3967,0.0,0.0,0.0,0.0,0.0,0.0,9.692228,1
44550,series3,348.8811,1.5,4.3584,3.0817,4.8286,5.4975,3.7866,0.0,0.0,0.0,0.0,0.0,0.5849625,8.446591,2
23037,series3,151.3816,0.2,0.8327,5.8059,1.9314,4.1084,4.2498,0.0,0.0,0.0,0.0,0.0,-2.321928,7.2420464,2
48280,series2x2_parallel1,145.4512,0.25,1.0207,4.7317,0.6662,0.4854,3.0055,0.0,0.0,0.0,0.0,0.0,-2.0,7.1843915,1
21975,series3_parallel2,625.8634,0.25,3.2819,0.7044,0.431,2.8235,4.0283,0.0,0.0,0.0,0.0,0.0,-2.0,9.289704,3
47000,series2x2_parallel1,862.7701,1.5,1.2833,0.8332,5.8058,2.9591,5.2236,0.0,0.0,0.0,0.0,0.0,0.5849625,9.752832,1
33043,parallel5,492.1147,3.0,1.0069,3.0982,5.1275,5.3088,2.5546,0.0,0.0,0.0,0.0,0.0,1.5849625,8.942851,0
3491,series3,484.9152,0.6667,1.0193,0.5649,1.1661,2.6295,3.8795,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.921589,2
46387,series2x2_parallel1,382.747,1.5,2.1709,1.8271,3.7839,0.8649,1.7667,0.0,0.0,0.0,0.0,0.0,0.5849625,8.580247,1
6298,series2x2_parallel1,300.8777,0.125,0.4644,0.7704,1.7029,4.1424,1.2357,0.0,0.0,0.0,0.0,0.0,-3.0,8.233033,1
44592,series2x2_parallel1,739.7343,1.0,4.3688,1.3679,1.4224,3.4445,2.9018,0.0,0.0,0.0,0.0,0.0,0.0,9.530864,1
13046,series3,247.9423,0.2,1.6374,2.6456,5.071,4.9569,1.4459,0.0,0.0,0.0,0.0,0.0,-2.321928,7.9538608,2
31561,series2x2_parallel1,171.3192,0.5,2.229,4.0348,0.6115,2.0501,2.6724,0.0,0.0,0.0,0.0,0.0,-1.0,7.420543,1
11774,series2x2_parallel1,758.7529,4.0,3.8131,1.6333,3.969,1.3012,2.6774,0.0,0.0,0.0,0.0,0.0,2.0,9.567487,1
36489,series3_parallel2,276.5724,1.0,3.6413,0.7041,0.8021,2.5174,1.9163,0.0,0.0,0.0,0.0,0.0,0.0,8.111513,3
46305,series3_parallel2,501.3837,2.0,4.7858,4.1009,0.203,3.9134,5.0234,0.0,0.0,0.0,0.0,0.0,1.0,8.969771,3
18340,parallel5,176.5389,1.0,1.731,2.9783,2.1645,3.1913,0.2156,0.0,0.0,0.0,0.0,0.0,0.0,7.4638424,0
22302,series3_parallel2,88.4079,3.0,3.3878,5.073,0.4332,1.8004,0.2146,0.0,0.0,0.0,0.0,0.0,1.5849625,6.4661036,3
22319,series2x2_parallel1,807.5191,0.3333,5.7551,3.2522,0.7716,2.5855,4.1759,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.657352,1
14438,parallel5,316.4761,2.0,2.7191,3.0979,0.9537,4.0385,3.809,0.0,0.0,0.0,0.0,0.0,1.0,8.305953,0
40596,parallel5,448.8318,4.0,3.4089,2.5406,1.039,1.2634,4.4551,0.0,0.0,0.0,0.0,0.0,2.0,8.810031,0
48579,series3,775.3738,0.5,0.5447,5.2884,0.16,0.1687,2.8834,0.0,0.0,0.0,0.0,0.0,-1.0,9.598748,2
13388,series3_parallel2,454.5604,1.5,1.0506,2.8284,0.4251,0.2086,0.8823,0.0,0.0,0.0,0.0,0.0,0.5849625,8.828328,3
46812,parallel5,412.6164,0.125,4.0384,4.8449,2.0787,3.2186,2.6177,0.0,0.0,0.0,0.0,0.0,-3.0,8.688658,0
25353,parallel5,262.9592,0.1667,0.7476,2.0759,1.4069,3.195,1.4433,0.0,0.0,0.0,0.0,0.0,-2.584674,8.038695,0
10067,series3_parallel2,99.9049,0.6667,1.5195,3.7705,3.9877,1.7877,1.5574,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.6424837,3
3639,series2x2_parallel1,310.6516,2.0,3.1228,4.239,1.3,2.3871,4.545,0.0,0.0,0.0,0.0,0.0,1.0,8.279154,1
12539,series2x2_parallel1,840.7774,1.0,1.0751,0.4771,4.1601,0.7416,4.1443,0.0,0.0,0.0,0.0,0.0,0.0,9.71558,1
43049,parallel5,78.5015,0.6667,3.1409,0.6279,1.5887,2.7664,1.3774,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.294648,0
26424,series3_parallel2,731.3044,4.0,0.9242,3.0878,3.3224,2.7432,2.5024,0.0,0.0,0.0,0.0,0.0,2.0,9.514328,3
38830,series3,206.3312,1.0,4.1423,2.0078,1.0213,3.3433,0.4591,0.0,0.0,0.0,0.0,0.0,0.0,7.6888185,2
30746,series3,147.8756,0.125,1.7623,2.6078,2.4768,3.7733,3.7577,0.0,0.0,0.0,0.0,0.0,-3.0,7.20824,2
8214,series3,564.3764,0.3333,1.2495,3.8646,2.565,1.4083,2.0612,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.140513,2
28964,series3,66.0013,0.5,3.9073,1.754,0.4274,1.227,2.5297,0.0,0.0,0.0,0.0,0.0,-1.0,6.0444226,2
3426,series3_parallel2,796.0455,0.6667,2.2758,3.2383,4.0179,2.5132,2.4414,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.636707,3
19653,series2x2_parallel1,76.2704,1.5,2.289,4.1629,1.7175,1.6303,1.4318,0.0,0.0,0.0,0.0,0.0,0.5849625,6.2530513,1
44029,series2x2_parallel1,95.4263,4.0,3.233,1.4377,3.1805,0.4199,5.4768,0.0,0.0,0.0,0.0,0.0,2.0,6.576315,1
40285,parallel5,786.9015,0.25,3.738,1.2057,3.7476,3.4505,1.7225,0.0,0.0,0.0,0.0,0.0,-2.0,9.620039,0
47845,parallel5,76.3438,0.125,4.6919,4.2888,3.0429,4.2225,3.8178,0.0,0.0,0.0,0.0,0.0,-3.0,6.2544394,0
16177,series3,90.0902,0.125,2.3787,0.4585,2.3989,1.6723,1.4334,0.0,0.0,0.0,0.0,0.0,-3.0,6.4932985,2
12493,series2x2_parallel1,91.817,2.0,0.6719,0.21,1.2806,0.5155,1.2395,0.0,0.0,0.0,0.0,0.0,1.0,6.5206895,1
42178,parallel5,216.1753,0.2,3.1924,0.2517,2.6118,1.8993,1.0216,0.0,0.0,0.0,0.0,0.0,-2.321928,7.7560577,0
43130,parallel5,157.2319,0.3333,1.569,3.2759,1.3955,0.3431,2.93,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.29675,0
17611,series2x2_parallel1,162.9635,0.5,3.7249,1.2268,1.0745,3.8204,2.637,0.0,0.0,0.0,0.0,0.0,-1.0,7.348405,1
19466,series3,571.8023,4.0,5.828,0.9906,0.9969,1.5539,5.0121,0.0,0.0,0.0,0.0,0.0,2.0,9.159372,2
16596,series3_parallel2,298.291,0.2,1.0246,2.0043,1.7532,0.8782,0.9,0.0,0.0,0.0,0.0,0.0,-2.321928,8.220576,3
6819,parallel5,711.4639,1.0,4.0905,5.2179,3.6466,3.1055,0.9055,0.0,0.0,0.0,0.0,0.0,0.0,9.474647,0
1550,parallel5,759.0937,2.0,1.5084,1.6512,2.0098,0.956,2.5802,0.0,0.0,0.0,0.0,0.0,1.0,9.568134,0
7294,series2x2_parallel1,162.3528,3.0,3.7499,1.3271,2.4448,2.3267,3.541,0.0,0.0,0.0,0.0,0.0,1.5849625,7.3429885,1
39582,series3,261.9435,0.5,1.4042,0.3688,0.8562,3.5804,0.5665,0.0,0.0,0.0,0.0,0.0,-1.0,8.033112,2
19933,series2x2_parallel1,91.3081,1.0,0.622,2.5279,4.089,5.6841,4.6959,0.0,0.0,0.0,0.0,0.0,0.0,6.512671,1
12928,series3_parallel2,186.1471,2.0,2.8639,5.0435,1.5894,0.2974,1.6591,0.0,0.0,0.0,0.0,0.0,1.0,7.5402994,3
42694,series3,136.1425,0.6667,3.8875,3.9396,3.1899,1.1947,0.2508,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.0889735,2
49992,parallel5,520.4499,3.0,0.4265,1.9302,0.9621,2.6452,0.375,0.0,0.0,0.0,0.0,0.0,1.5849625,9.023616,0
19615,series3,753.2338,0.2,3.0474,2.5692,3.4874,1.5279,4.1868,0.0,0.0,0.0,0.0,0.0,-2.321928,9.556954,2
12978,series3_parallel2,154.9851,0.3333,3.3581,3.8111,4.0078,0.9099,0.985,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.2759857,3
47217,series2x2_parallel1,87.56,0.125,2.6164,1.1025,3.013,5.2563,1.9944,0.0,0.0,0.0,0.0,0.0,-3.0,6.4522,1
35940,series2x2_parallel1,154.1575,0.125,2.8201,3.8503,3.8858,1.501,1.6762,0.0,0.0,0.0,0.0,0.0,-3.0,7.2682614,1
28552,series3_parallel2,100.8809,0.3333,3.6405,3.303,0.697,5.489,1.4664,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.6565094,3
